user_id,skill_offered,skill_requested,experience_level,category,rating,interaction
U71,JavaScript,Excel,Advanced,Programming,5,view
U7,JavaScript,UI/UX Design,Advanced,Programming,5,view
U758,Machine Learning,Figma,Intermediate,AI,4,completed
U799,Deep Learning,Node.js,Intermediate,AI,4,request
U334,Power BI,UI/UX Design,Beginner,Analytics,4,request
U786,Data Analysis,JavaScript,Beginner,Analytics,5,request
U546,JavaScript,React,Advanced,Programming,3,completed
U85,JavaScript,Excel,Advanced,Programming,3,completed
U96,Python,UI/UX Design,Beginner,Programming,4,request
U609,Spring Boot,Figma,Advanced,Programming,4,view
U708,Figma,UI/UX Design,Beginner,Design,4,completed
U224,Machine Learning,JavaScript,Intermediate,AI,4,view
U503,SQL,Figma,Beginner,Database,5,completed
U320,Data Analysis,JavaScript,Advanced,Analytics,4,view
U152,Machine Learning,Power BI,Advanced,AI,5,request
U800,Spring Boot,Java,Intermediate,Programming,5,request
U242,Data Analysis,UI/UX Design,Advanced,Analytics,4,request
U428,Figma,Data Visualization,Advanced,Design,4,completed
U253,Data Visualization,Data Analysis,Beginner,Analytics,3,completed
U722,Python,UI/UX Design,Intermediate,Programming,3,completed
U819,Deep Learning,React,Beginner,AI,4,request
U335,Node.js,Power BI,Advanced,Programming,4,completed
U407,React,Machine Learning,Beginner,Programming,5,request
U35,SQL,Node.js,Beginner,Database,3,view
U716,Machine Learning,Spring Boot,Intermediate,AI,5,completed
U923,Figma,Excel,Beginner,Design,4,completed
U306,Figma,UI/UX Design,Beginner,Design,3,completed
U589,Spring Boot,Excel,Intermediate,Programming,5,request
U519,Power BI,Figma,Beginner,Analytics,5,request
U271,Power BI,Excel,Beginner,Analytics,4,request
U820,UI/UX Design,React,Beginner,Design,4,view
U213,Data Analysis,Figma,Beginner,Analytics,3,request
U473,Python,SQL,Advanced,Programming,4,request
U34,Java,SQL,Advanced,Programming,3,completed
U546,Excel,Deep Learning,Advanced,Analytics,3,view
U790,Deep Learning,Power BI,Beginner,AI,3,completed
U100,JavaScript,Power BI,Advanced,Programming,3,request
U479,UI/UX Design,Node.js,Advanced,Design,4,view
U633,Data Analysis,Machine Learning,Intermediate,Analytics,3,view
U82,React,Spring Boot,Intermediate,Programming,4,request
U799,SQL,Python,Beginner,Database,4,request
U136,Node.js,Power BI,Intermediate,Programming,3,completed
U738,Data Visualization,Power BI,Intermediate,Analytics,4,request
U8,Machine Learning,React,Intermediate,AI,4,request
U484,Node.js,React,Intermediate,Programming,5,request
U561,JavaScript,React,Beginner,Programming,5,completed
U977,SQL,Deep Learning,Advanced,Database,5,completed
U729,JavaScript,React,Intermediate,Programming,4,completed
U696,SQL,Power BI,Advanced,Database,5,completed
U3,Data Visualization,UI/UX Design,Advanced,Analytics,3,request
U899,Node.js,Java,Intermediate,Programming,5,completed
U634,React,Python,Beginner,Programming,4,completed
U864,Deep Learning,SQL,Beginner,AI,5,request
U139,Node.js,Spring Boot,Intermediate,Programming,5,view
U248,Data Visualization,Deep Learning,Advanced,Analytics,5,completed
U148,Java,Python,Advanced,Programming,4,request
U414,Deep Learning,JavaScript,Intermediate,AI,3,completed
U691,React,Machine Learning,Intermediate,Programming,3,request
U707,Node.js,JavaScript,Intermediate,Programming,5,completed
U545,Node.js,Data Visualization,Intermediate,Programming,3,completed
U122,Data Analysis,SQL,Intermediate,Analytics,4,completed
U737,Machine Learning,Excel,Intermediate,AI,3,view
U16,Spring Boot,Power BI,Advanced,Programming,3,completed
U447,Deep Learning,Spring Boot,Beginner,AI,3,view
U550,JavaScript,UI/UX Design,Intermediate,Programming,4,completed
U73,Data Analysis,UI/UX Design,Beginner,Analytics,5,request
U877,Data Visualization,Node.js,Beginner,Analytics,3,request
U391,Machine Learning,SQL,Advanced,AI,3,completed
U235,React,Data Analysis,Advanced,Programming,5,view
U220,Power BI,Excel,Advanced,Analytics,4,view
U942,Spring Boot,JavaScript,Beginner,Programming,4,completed
U435,Node.js,Machine Learning,Intermediate,Programming,3,completed
U142,Java,React,Beginner,Programming,3,completed
U799,Data Visualization,Power BI,Advanced,Analytics,3,completed
U789,Node.js,Power BI,Advanced,Programming,4,view
U339,Data Analysis,Machine Learning,Beginner,Analytics,3,view
U116,Machine Learning,SQL,Intermediate,AI,3,request
U511,React,Data Visualization,Intermediate,Programming,3,request
U494,SQL,Deep Learning,Beginner,Database,5,completed
U971,JavaScript,Excel,Intermediate,Programming,3,request
U22,Python,UI/UX Design,Intermediate,Programming,4,completed
U531,Python,Machine Learning,Advanced,Programming,5,completed
U122,SQL,UI/UX Design,Advanced,Database,5,completed
U795,Machine Learning,Java,Beginner,AI,3,request
U856,Machine Learning,JavaScript,Beginner,AI,4,view
U404,Power BI,Deep Learning,Advanced,Analytics,5,request
U929,Deep Learning,Python,Advanced,AI,3,view
U773,UI/UX Design,Deep Learning,Beginner,Design,3,completed
U327,Data Analysis,Spring Boot,Advanced,Analytics,3,completed
U846,Figma,Data Analysis,Beginner,Design,5,request
U254,Excel,Java,Beginner,Analytics,4,request
U101,Spring Boot,JavaScript,Advanced,Programming,5,view
U749,Node.js,SQL,Beginner,Programming,5,request
U820,JavaScript,Java,Advanced,Programming,4,request
U621,Power BI,Data Visualization,Intermediate,Analytics,5,completed
U578,React,Machine Learning,Beginner,Programming,5,completed
U411,SQL,Excel,Beginner,Database,5,completed
U536,SQL,Machine Learning,Advanced,Database,3,request
U295,Data Visualization,React,Intermediate,Analytics,4,completed
U517,Data Analysis,Node.js,Advanced,Analytics,5,view
U239,React,Machine Learning,Advanced,Programming,5,request
U354,SQL,Java,Advanced,Database,4,completed
U633,Python,Power BI,Intermediate,Programming,3,completed
U478,React,Machine Learning,Beginner,Programming,5,request
U494,Node.js,React,Advanced,Programming,4,view
U295,Node.js,UI/UX Design,Intermediate,Programming,5,view
U637,Deep Learning,UI/UX Design,Intermediate,AI,5,request
U108,Python,Excel,Intermediate,Programming,4,completed
U154,React,Node.js,Intermediate,Programming,4,completed
U545,Figma,Java,Advanced,Design,4,completed
U129,UI/UX Design,JavaScript,Advanced,Design,3,request
U776,Machine Learning,Data Visualization,Beginner,AI,4,view
U286,Spring Boot,Machine Learning,Advanced,Programming,5,view
U595,Machine Learning,Node.js,Advanced,AI,3,request
U658,JavaScript,Data Analysis,Intermediate,Programming,5,request
U651,React,Node.js,Intermediate,Programming,4,request
U356,Data Analysis,JavaScript,Intermediate,Analytics,4,completed
U557,Power BI,SQL,Intermediate,Analytics,3,view
U821,Java,React,Beginner,Programming,3,request
U43,React,Power BI,Advanced,Programming,5,view
U374,Figma,Machine Learning,Intermediate,Design,4,request
U374,Python,Data Analysis,Beginner,Programming,4,view
U211,Deep Learning,Figma,Intermediate,AI,4,request
U611,Node.js,JavaScript,Beginner,Programming,3,completed
U560,Spring Boot,Data Visualization,Intermediate,Programming,4,completed
U892,Data Analysis,Deep Learning,Intermediate,Analytics,5,completed
U742,Data Analysis,Data Visualization,Intermediate,Analytics,5,completed
U629,Java,UI/UX Design,Intermediate,Programming,4,request
U33,Python,Figma,Beginner,Programming,3,view
U304,Power BI,Java,Beginner,Analytics,3,completed
U466,SQL,JavaScript,Beginner,Database,4,completed
U210,SQL,Machine Learning,Intermediate,Database,3,completed
U358,Power BI,React,Advanced,Analytics,4,request
U794,Power BI,React,Advanced,Analytics,3,view
U48,Data Visualization,Java,Advanced,Analytics,4,request
U717,React,Data Analysis,Beginner,Programming,5,request
U643,Power BI,SQL,Advanced,Analytics,3,view
U313,React,Spring Boot,Beginner,Programming,5,completed
U866,Excel,Node.js,Advanced,Analytics,3,request
U483,Data Visualization,SQL,Advanced,Analytics,3,request
U160,Data Visualization,Node.js,Beginner,Analytics,3,view
U766,Machine Learning,Node.js,Beginner,AI,3,request
U468,Deep Learning,UI/UX Design,Advanced,AI,4,completed
U874,Data Analysis,Node.js,Intermediate,Analytics,5,completed
U132,Power BI,Figma,Beginner,Analytics,3,request
U749,Deep Learning,Power BI,Intermediate,AI,5,completed
U758,React,Python,Beginner,Programming,4,completed
U237,Figma,JavaScript,Advanced,Design,3,completed
U282,Machine Learning,Node.js,Intermediate,AI,5,completed
U547,Figma,Data Analysis,Beginner,Design,5,view
U347,Machine Learning,JavaScript,Advanced,AI,3,completed
U891,Power BI,UI/UX Design,Beginner,Analytics,4,completed
U119,Data Analysis,Machine Learning,Advanced,Analytics,4,request
U150,Python,Node.js,Beginner,Programming,3,completed
U394,Power BI,Data Visualization,Advanced,Analytics,4,view
U469,Node.js,UI/UX Design,Advanced,Programming,5,view
U559,SQL,React,Advanced,Database,4,completed
U843,React,Data Analysis,Beginner,Programming,3,request
U956,Deep Learning,JavaScript,Intermediate,AI,4,completed
U329,Data Visualization,Data Analysis,Intermediate,Analytics,4,completed
U349,JavaScript,Node.js,Beginner,Programming,5,view
U761,Python,Spring Boot,Beginner,Programming,5,request
U781,Spring Boot,Node.js,Advanced,Programming,4,completed
U453,JavaScript,Deep Learning,Beginner,Programming,5,completed
U559,Node.js,Machine Learning,Intermediate,Programming,3,view
U12,Figma,Data Visualization,Beginner,Design,5,completed
U498,Data Analysis,Excel,Intermediate,Analytics,4,completed
U764,Excel,Machine Learning,Advanced,Analytics,5,completed
U390,Excel,Node.js,Beginner,Analytics,5,completed
U563,Machine Learning,Excel,Beginner,AI,3,request
U570,React,JavaScript,Beginner,Programming,4,completed
U688,Node.js,SQL,Beginner,Programming,3,view
U564,Machine Learning,Data Visualization,Intermediate,AI,3,view
U881,React,Power BI,Intermediate,Programming,4,completed
U266,UI/UX Design,Python,Intermediate,Design,3,view
U373,JavaScript,Data Visualization,Beginner,Programming,4,request
U556,Java,Node.js,Advanced,Programming,4,completed
U727,Data Visualization,Node.js,Intermediate,Analytics,5,completed
U535,Data Visualization,SQL,Advanced,Analytics,5,request
U411,Data Analysis,JavaScript,Intermediate,Analytics,3,request
U470,UI/UX Design,React,Advanced,Design,3,completed
U875,Spring Boot,Figma,Intermediate,Programming,3,completed
U817,Node.js,Python,Intermediate,Programming,3,completed
U659,Figma,React,Intermediate,Design,4,view
U116,Data Visualization,Data Analysis,Beginner,Analytics,5,completed
U694,Power BI,Machine Learning,Intermediate,Analytics,4,request
U130,Excel,Data Analysis,Advanced,Analytics,3,request
U372,Data Analysis,Data Visualization,Intermediate,Analytics,3,request
U949,Spring Boot,Machine Learning,Advanced,Programming,4,request
U453,JavaScript,Node.js,Advanced,Programming,5,completed
U594,React,UI/UX Design,Beginner,Programming,5,completed
U990,SQL,Java,Advanced,Database,4,request
U146,Java,JavaScript,Intermediate,Programming,4,view
U401,Power BI,Node.js,Advanced,Analytics,3,completed
U817,Deep Learning,SQL,Advanced,AI,4,view
U961,Excel,Figma,Beginner,Analytics,3,request
U35,Excel,Data Visualization,Intermediate,Analytics,4,completed
U730,Figma,Python,Intermediate,Design,4,completed
U166,Java,Spring Boot,Beginner,Programming,5,completed
U366,Data Visualization,SQL,Intermediate,Analytics,4,completed
U157,Deep Learning,Machine Learning,Advanced,AI,3,view
U509,Node.js,Data Visualization,Beginner,Programming,3,view
U211,UI/UX Design,Deep Learning,Intermediate,Design,3,completed
U865,Power BI,Data Analysis,Intermediate,Analytics,5,view
U233,Figma,Spring Boot,Beginner,Design,4,completed
U890,Figma,UI/UX Design,Advanced,Design,4,completed
U398,React,Excel,Advanced,Programming,3,request
U271,Data Analysis,Data Visualization,Intermediate,Analytics,3,completed
U426,SQL,Node.js,Advanced,Database,4,request
U384,Machine Learning,Node.js,Advanced,AI,3,completed
U921,SQL,Java,Intermediate,Database,4,completed
U787,React,Data Analysis,Intermediate,Programming,3,request
U229,Figma,Excel,Advanced,Design,5,completed
U943,Data Visualization,SQL,Beginner,Analytics,5,request
U518,Java,Python,Advanced,Programming,4,view
U885,Node.js,Data Visualization,Advanced,Programming,4,completed
U571,Node.js,Power BI,Advanced,Programming,4,completed
U787,Figma,Spring Boot,Beginner,Design,4,completed
U172,Power BI,Spring Boot,Advanced,Analytics,3,view
U632,Figma,Excel,Advanced,Design,4,completed
U214,SQL,React,Intermediate,Database,3,request
U601,Power BI,Java,Beginner,Analytics,5,request
U692,Data Visualization,Excel,Intermediate,Analytics,4,request
U97,Data Analysis,Python,Beginner,Analytics,4,completed
U780,Java,Data Analysis,Intermediate,Programming,4,view
U564,Node.js,Data Analysis,Advanced,Programming,4,completed
U301,Machine Learning,JavaScript,Beginner,AI,5,request
U230,Figma,SQL,Beginner,Design,5,request
U624,React,Java,Beginner,Programming,3,completed
U555,Java,Data Analysis,Beginner,Programming,5,request
U608,Data Analysis,JavaScript,Intermediate,Analytics,5,request
U275,Power BI,JavaScript,Advanced,Analytics,3,completed
U335,JavaScript,Spring Boot,Intermediate,Programming,3,completed
U787,Python,Node.js,Intermediate,Programming,5,view
U985,Node.js,Data Analysis,Beginner,Programming,3,view
U244,Figma,Data Analysis,Intermediate,Design,3,view
U774,React,JavaScript,Advanced,Programming,4,completed
U367,Spring Boot,Excel,Beginner,Programming,5,request
U151,Excel,Figma,Advanced,Analytics,3,request
U132,JavaScript,Machine Learning,Intermediate,Programming,4,completed
U952,Spring Boot,JavaScript,Advanced,Programming,4,completed
U213,Spring Boot,UI/UX Design,Advanced,Programming,5,view
U168,Data Analysis,UI/UX Design,Beginner,Analytics,5,view
U734,UI/UX Design,Spring Boot,Intermediate,Design,5,completed
U259,Data Visualization,React,Beginner,Analytics,5,completed
U657,React,Machine Learning,Intermediate,Programming,3,view
U974,React,Figma,Intermediate,Programming,3,view
U561,Python,React,Beginner,Programming,4,completed
U837,Node.js,Spring Boot,Advanced,Programming,3,request
U374,Machine Learning,Python,Beginner,AI,3,completed
U179,Figma,Python,Intermediate,Design,3,request
U345,Figma,Machine Learning,Intermediate,Design,5,completed
U231,Data Analysis,React,Beginner,Analytics,5,request
U800,Figma,Python,Intermediate,Design,3,view
U310,SQL,Power BI,Advanced,Database,5,request
U479,React,Data Analysis,Beginner,Programming,4,view
U62,React,Spring Boot,Beginner,Programming,3,completed
U15,Data Analysis,Excel,Advanced,Analytics,3,view
U218,React,Python,Beginner,Programming,4,completed
U203,Data Analysis,Python,Advanced,Analytics,5,request
U68,UI/UX Design,Node.js,Advanced,Design,3,request
U683,UI/UX Design,Deep Learning,Beginner,Design,4,completed
U811,Java,Spring Boot,Advanced,Programming,3,completed
U816,Power BI,Java,Intermediate,Analytics,4,completed
U881,Node.js,Machine Learning,Intermediate,Programming,5,view
U678,Excel,UI/UX Design,Advanced,Analytics,5,completed
U281,Data Visualization,Excel,Beginner,Analytics,5,completed
U484,UI/UX Design,JavaScript,Intermediate,Design,4,completed
U182,UI/UX Design,Node.js,Beginner,Design,4,completed
U483,Power BI,Spring Boot,Beginner,Analytics,5,view
U209,UI/UX Design,Machine Learning,Beginner,Design,5,completed
U954,JavaScript,UI/UX Design,Intermediate,Programming,5,request
U207,Machine Learning,Data Visualization,Beginner,AI,4,completed
U694,Python,SQL,Intermediate,Programming,5,completed
U508,UI/UX Design,Data Analysis,Beginner,Design,5,request
U357,UI/UX Design,Java,Beginner,Design,4,completed
U999,Spring Boot,Figma,Beginner,Programming,3,completed
U514,Machine Learning,React,Intermediate,AI,4,completed
U273,Python,Figma,Advanced,Programming,3,request
U599,Machine Learning,Node.js,Beginner,AI,4,view
U349,Node.js,Machine Learning,Beginner,Programming,5,completed
U815,Power BI,Python,Beginner,Analytics,5,completed
U779,Machine Learning,Excel,Intermediate,AI,5,completed
U948,Java,Python,Advanced,Programming,4,completed
U389,Node.js,Power BI,Advanced,Programming,4,view
U148,Machine Learning,Spring Boot,Intermediate,AI,5,completed
U967,React,Java,Beginner,Programming,4,completed
U678,Power BI,Spring Boot,Beginner,Analytics,5,request
U673,Power BI,Data Analysis,Advanced,Analytics,4,completed
U830,Data Visualization,Node.js,Intermediate,Analytics,5,request
U685,Python,JavaScript,Beginner,Programming,3,completed
U986,Data Visualization,Python,Advanced,Analytics,5,completed
U942,JavaScript,React,Intermediate,Programming,5,completed
U639,Power BI,React,Beginner,Analytics,3,completed
U486,React,Python,Beginner,Programming,4,view
U822,Machine Learning,React,Advanced,AI,4,completed
U46,Deep Learning,Spring Boot,Beginner,AI,3,request
U925,Spring Boot,Java,Advanced,Programming,3,completed
U333,JavaScript,React,Beginner,Programming,3,request
U569,Data Analysis,Node.js,Beginner,Analytics,3,completed
U66,Data Visualization,Python,Advanced,Analytics,3,completed
U289,Node.js,Data Analysis,Advanced,Programming,5,completed
U871,SQL,Machine Learning,Beginner,Database,4,completed
U612,Power BI,UI/UX Design,Advanced,Analytics,5,request
U391,UI/UX Design,Power BI,Beginner,Design,4,view
U553,Machine Learning,Deep Learning,Advanced,AI,5,request
U411,Data Analysis,Machine Learning,Intermediate,Analytics,5,completed
U510,Java,Deep Learning,Beginner,Programming,4,request
U98,Node.js,Data Analysis,Intermediate,Programming,3,completed
U993,Excel,UI/UX Design,Advanced,Analytics,4,completed
U519,UI/UX Design,Deep Learning,Advanced,Design,5,completed
U528,Data Analysis,Machine Learning,Intermediate,Analytics,3,completed
U874,Deep Learning,JavaScript,Beginner,AI,3,completed
U542,SQL,Python,Intermediate,Database,4,completed
U689,UI/UX Design,Excel,Intermediate,Design,4,completed
U991,Node.js,JavaScript,Advanced,Programming,3,completed
U148,JavaScript,React,Intermediate,Programming,4,view
U895,Figma,UI/UX Design,Advanced,Design,4,request
U170,React,Java,Advanced,Programming,4,completed
U66,Python,Spring Boot,Advanced,Programming,4,completed
U987,React,Data Visualization,Beginner,Programming,3,completed
U910,SQL,JavaScript,Beginner,Database,4,completed
U156,UI/UX Design,Spring Boot,Beginner,Design,4,request
U973,Excel,Power BI,Advanced,Analytics,3,request
U948,Java,Python,Advanced,Programming,5,request
U217,Python,Figma,Beginner,Programming,3,completed
U56,Figma,React,Advanced,Design,3,request
U11,Node.js,Deep Learning,Advanced,Programming,3,completed
U73,React,Deep Learning,Intermediate,Programming,4,completed
U621,Java,JavaScript,Advanced,Programming,3,view
U957,Node.js,UI/UX Design,Advanced,Programming,3,completed
U323,Python,Excel,Advanced,Programming,5,view
U970,Java,React,Beginner,Programming,5,view
U922,UI/UX Design,Excel,Advanced,Design,5,completed
U779,Excel,Java,Intermediate,Analytics,5,completed
U493,Power BI,JavaScript,Advanced,Analytics,5,completed
U7,Machine Learning,Data Visualization,Intermediate,AI,4,request
U351,Spring Boot,Python,Beginner,Programming,4,completed
U968,Power BI,Spring Boot,Advanced,Analytics,4,completed
U623,Deep Learning,Excel,Intermediate,AI,4,view
U24,UI/UX Design,Deep Learning,Beginner,Design,4,completed
U178,Spring Boot,Data Analysis,Beginner,Programming,5,view
U910,React,Spring Boot,Beginner,Programming,4,completed
U279,Data Visualization,React,Advanced,Analytics,5,completed
U567,Figma,Power BI,Beginner,Design,5,completed
U258,Power BI,Java,Advanced,Analytics,4,completed
U967,UI/UX Design,JavaScript,Beginner,Design,5,completed
U20,Power BI,JavaScript,Intermediate,Analytics,3,completed
U882,Spring Boot,Figma,Intermediate,Programming,4,request
U195,Spring Boot,Figma,Advanced,Programming,3,completed
U946,Deep Learning,Node.js,Advanced,AI,3,request
U673,Node.js,React,Advanced,Programming,3,view
U520,Spring Boot,SQL,Intermediate,Programming,4,completed
U854,Machine Learning,Deep Learning,Advanced,AI,3,view
U864,Java,Excel,Intermediate,Programming,5,completed
U22,Data Visualization,React,Intermediate,Analytics,5,view
U864,Spring Boot,React,Beginner,Programming,4,request
U495,UI/UX Design,Excel,Intermediate,Design,4,completed
U403,React,Data Analysis,Advanced,Programming,5,request
U223,JavaScript,React,Advanced,Programming,4,completed
U331,Spring Boot,UI/UX Design,Advanced,Programming,4,completed
U692,Python,Node.js,Beginner,Programming,3,completed
U825,Data Analysis,Machine Learning,Advanced,Analytics,5,request
U810,Spring Boot,React,Beginner,Programming,4,view
U774,Excel,React,Advanced,Analytics,3,request
U565,Deep Learning,UI/UX Design,Beginner,AI,4,request
U528,SQL,React,Intermediate,Database,5,completed
U740,Data Visualization,Excel,Intermediate,Analytics,3,completed
U934,Figma,Spring Boot,Intermediate,Design,5,completed
U124,UI/UX Design,Spring Boot,Intermediate,Design,3,request
U756,Power BI,Spring Boot,Intermediate,Analytics,5,view
U690,Spring Boot,Python,Beginner,Programming,5,completed
U732,Data Analysis,JavaScript,Advanced,Analytics,4,view
U718,UI/UX Design,Deep Learning,Advanced,Design,4,view
U208,Data Visualization,SQL,Beginner,Analytics,4,completed
U541,Excel,JavaScript,Intermediate,Analytics,3,request
U119,Excel,Deep Learning,Intermediate,Analytics,3,completed
U207,SQL,JavaScript,Advanced,Database,5,completed
U791,SQL,Java,Beginner,Database,5,completed
U511,Spring Boot,JavaScript,Advanced,Programming,4,completed
U993,Data Visualization,Python,Beginner,Analytics,4,completed
U250,Power BI,Java,Advanced,Analytics,4,completed
U846,Node.js,Data Visualization,Advanced,Programming,5,completed
U324,Figma,Excel,Intermediate,Design,4,request
U143,React,SQL,Beginner,Programming,5,completed
U362,Power BI,Figma,Advanced,Analytics,3,completed
U639,Python,Excel,Beginner,Programming,4,request
U275,Figma,UI/UX Design,Advanced,Design,5,request
U273,Data Visualization,JavaScript,Intermediate,Analytics,4,request
U496,Spring Boot,Machine Learning,Intermediate,Programming,3,request
U232,Data Analysis,UI/UX Design,Intermediate,Analytics,3,request
U61,Node.js,React,Advanced,Programming,5,request
U600,Excel,Data Visualization,Intermediate,Analytics,3,view
U213,Java,Data Analysis,Advanced,Programming,5,view
U84,SQL,React,Intermediate,Database,4,request
U912,JavaScript,Figma,Beginner,Programming,4,request
U975,Spring Boot,Excel,Advanced,Programming,5,completed
U486,Figma,Excel,Beginner,Design,3,view
U372,React,Machine Learning,Advanced,Programming,3,completed
U325,Figma,Spring Boot,Beginner,Design,4,completed
U755,Spring Boot,Java,Beginner,Programming,3,request
U777,Java,Data Analysis,Intermediate,Programming,5,completed
U351,Figma,Spring Boot,Advanced,Design,3,view
U390,Spring Boot,Java,Intermediate,Programming,5,request
U333,Java,Spring Boot,Advanced,Programming,4,completed
U592,Data Visualization,JavaScript,Intermediate,Analytics,3,request
U210,Java,SQL,Intermediate,Programming,5,completed
U567,JavaScript,Data Visualization,Advanced,Programming,4,completed
U12,JavaScript,Power BI,Intermediate,Programming,3,completed
U106,Data Analysis,UI/UX Design,Advanced,Analytics,3,request
U571,JavaScript,Node.js,Intermediate,Programming,3,request
U688,SQL,Excel,Beginner,Database,4,view
U768,Figma,Java,Advanced,Design,3,view
U414,Machine Learning,Data Analysis,Advanced,AI,4,completed
U946,Power BI,Spring Boot,Beginner,Analytics,4,request
U816,Data Analysis,JavaScript,Intermediate,Analytics,3,request
U756,React,Deep Learning,Beginner,Programming,3,completed
U6,Figma,Machine Learning,Intermediate,Design,4,request
U710,Excel,React,Beginner,Analytics,4,view
U196,Data Analysis,Spring Boot,Advanced,Analytics,4,view
U453,Python,JavaScript,Beginner,Programming,5,completed
U43,SQL,Java,Beginner,Database,4,completed
U475,React,Data Analysis,Beginner,Programming,4,request
U932,Java,React,Beginner,Programming,4,completed
U167,Excel,Deep Learning,Advanced,Analytics,4,view
U494,Java,Data Visualization,Advanced,Programming,3,completed
U44,Java,JavaScript,Beginner,Programming,4,view
U760,Machine Learning,React,Beginner,AI,3,completed
U911,Node.js,UI/UX Design,Intermediate,Programming,3,completed
U146,JavaScript,Data Visualization,Advanced,Programming,4,completed
U358,Java,Figma,Beginner,Programming,4,completed
U960,Figma,Spring Boot,Intermediate,Design,3,completed
U916,Python,Data Visualization,Intermediate,Programming,4,view
U450,Figma,SQL,Intermediate,Design,4,completed
U19,Python,Figma,Beginner,Programming,3,completed
U606,Deep Learning,Java,Intermediate,AI,5,completed
U813,Excel,Python,Beginner,Analytics,3,completed
U8,Data Visualization,Power BI,Advanced,Analytics,3,request
U567,Node.js,Data Analysis,Advanced,Programming,4,completed
U353,Data Visualization,JavaScript,Advanced,Analytics,4,request
U788,Power BI,Java,Beginner,Analytics,4,view
U745,React,SQL,Intermediate,Programming,3,view
U210,Java,SQL,Advanced,Programming,5,completed
U40,JavaScript,Data Analysis,Advanced,Programming,5,request
U616,Java,UI/UX Design,Beginner,Programming,3,completed
U135,Excel,SQL,Advanced,Analytics,3,request
U245,Machine Learning,Excel,Beginner,AI,5,request
U502,Machine Learning,Figma,Beginner,AI,4,completed
U876,Deep Learning,Python,Beginner,AI,3,view
U940,Deep Learning,Figma,Advanced,AI,4,view
U604,React,SQL,Beginner,Programming,3,completed
U539,Python,Java,Beginner,Programming,3,completed
U719,Figma,Spring Boot,Beginner,Design,3,completed
U390,Node.js,UI/UX Design,Advanced,Programming,4,view
U221,Deep Learning,SQL,Intermediate,AI,5,view
U266,Figma,Data Visualization,Beginner,Design,3,completed
U794,JavaScript,UI/UX Design,Beginner,Programming,3,request
U19,Machine Learning,SQL,Intermediate,AI,5,view
U40,UI/UX Design,React,Beginner,Design,3,completed
U757,SQL,Excel,Intermediate,Database,5,request
U670,Python,Spring Boot,Intermediate,Programming,4,completed
U411,Excel,Deep Learning,Beginner,Analytics,4,view
U24,Spring Boot,Power BI,Intermediate,Programming,4,completed
U181,Excel,Spring Boot,Advanced,Analytics,3,completed
U462,UI/UX Design,Data Analysis,Advanced,Design,4,view
U326,Deep Learning,Node.js,Beginner,AI,3,request
U364,Data Analysis,JavaScript,Advanced,Analytics,3,completed
U296,Python,Excel,Intermediate,Programming,4,view
U619,Excel,Java,Beginner,Analytics,3,completed
U787,Excel,Data Visualization,Beginner,Analytics,4,completed
U56,Excel,Java,Beginner,Analytics,4,request
U451,UI/UX Design,Deep Learning,Advanced,Design,5,request
U624,JavaScript,Data Analysis,Beginner,Programming,3,request
U840,Java,Node.js,Intermediate,Programming,3,completed
U235,SQL,Deep Learning,Intermediate,Database,4,completed
U70,Java,Data Visualization,Advanced,Programming,5,view
U566,Spring Boot,Python,Beginner,Programming,4,view
U831,React,Machine Learning,Advanced,Programming,4,completed
U232,Data Visualization,Power BI,Intermediate,Analytics,3,view
U896,SQL,Node.js,Beginner,Database,5,request
U431,SQL,Data Visualization,Advanced,Database,3,completed
U448,Figma,Machine Learning,Advanced,Design,5,completed
U478,Data Visualization,JavaScript,Advanced,Analytics,4,request
U538,Power BI,React,Advanced,Analytics,5,completed
U99,Node.js,Data Analysis,Beginner,Programming,5,request
U197,Data Analysis,Spring Boot,Beginner,Analytics,3,request
U641,Spring Boot,Data Analysis,Beginner,Programming,5,view
U79,Data Analysis,React,Beginner,Analytics,4,completed
U83,Java,SQL,Beginner,Programming,3,completed
U451,Excel,React,Beginner,Analytics,5,view
U178,Node.js,Machine Learning,Beginner,Programming,4,request
U813,Figma,Python,Advanced,Design,3,request
U173,Python,Machine Learning,Beginner,Programming,4,request
U705,Data Visualization,SQL,Advanced,Analytics,3,completed
U736,Node.js,UI/UX Design,Advanced,Programming,5,request
U658,Power BI,React,Intermediate,Analytics,4,request
U767,Excel,Machine Learning,Beginner,Analytics,4,request
U299,Node.js,Java,Beginner,Programming,4,completed
U678,Excel,Figma,Intermediate,Analytics,4,request
U677,Figma,Spring Boot,Advanced,Design,5,completed
U84,React,Java,Beginner,Programming,4,completed
U813,Data Visualization,Deep Learning,Advanced,Analytics,3,completed
U485,Spring Boot,Deep Learning,Advanced,Programming,5,view
U532,Excel,Python,Advanced,Analytics,4,completed
U322,Spring Boot,Power BI,Beginner,Programming,3,request
U795,Deep Learning,Java,Intermediate,AI,4,completed
U22,Java,Deep Learning,Beginner,Programming,3,request
U248,React,Python,Intermediate,Programming,3,view
U583,Power BI,Excel,Advanced,Analytics,5,request
U134,Node.js,React,Beginner,Programming,3,completed
U518,React,Machine Learning,Beginner,Programming,4,view
U87,Spring Boot,Figma,Beginner,Programming,3,request
U413,Data Visualization,UI/UX Design,Advanced,Analytics,5,completed
